time_ms,ias_hz,frame_rms
3628035,0.0,1.93
3628547,0.0,1.9
3629059,0.0,1.97
3629571,0.0,2.0
3630083,0.0,2.13
3630595,0.0,1.9
3631107,0.0,1.94
3631619,0.0,1.97
3632131,0.0,1.86
3632643,0.0,352.31
3633155,0.0,197.6
3633667,0.0,0.6
3634179,0.0,0.68
3634691,0.0,0.6
3635203,0.0,0.62
3635715,0.0,0.7
3636227,0.0,0.66
3636739,0.0,0.66
3637251,0.0,326.78
3637763,0.0,194.43
3638275,0.0,9.61
3638787,0.0,9.73
3639299,0.0,9.95
3639811,0.0,9.89
3640323,0.0,9.98
3640835,0.0,9.9
3641347,0.0,10.17
3641859,0.0,9.96
3642371,0.0,10.48
3642883,0.0,9.69
3643395,0.0,9.4
3643907,0.0,9.6
3644419,0.0,8.64
3644931,0.0,9.1
3645443,0.0,9.33
3645955,0.0,9.53
3646467,0.0,9.55
3646979,0.0,10.31
3647491,0.0,11.03
3648003,0.0,13.02
3648515,0.0,14.01
3649027,0.0,13.85
3649539,0.0,14.23
3650051,0.0,16.65
3650563,0.0,17.42
3651075,0.0,18.7
3651587,0.0,23.16
3652099,0.0,24.02
3652611,7.11,22.15
3653123,6.91,24.19
3653635,7.3,29.31
3654147,7.68,31.26
3654659,8.26,36.92
3655171,8.45,37.27
3655683,9.03,41.25
3656195,6.53,52.33
3656707,6.72,62.7
3657219,7.11,65.84
3657731,7.49,69.86
3658243,7.87,72.96
3658755,8.07,73.59
3659267,8.45,85.31
3659779,8.83,88.5
3660291,9.22,98.68
3660803,9.6,93.13
3661315,9.79,92.75
3661827,10.18,107.93
3662339,10.56,103.63
3662851,10.94,115.98
3663363,11.14,133.86
3663875,11.52,133.09
3664387,11.9,114.69
3664899,12.1,112.24
3665411,12.29,120.42
3665923,12.67,125.68
3666435,13.06,102.66
3666947,13.44,106.53
3667459,13.82,128.8
3667971,14.21,159.29
3668483,14.4,184.77
3668995,14.78,172.95
3669507,15.17,127.14
3670019,15.55,111.03
3670531,15.93,104.35
3671043,16.32,97.24
3671555,16.7,115.12
3672067,17.09,128.84
3672579,17.47,121.36
3673091,17.85,118.28
3673603,18.24,139.95
3674115,18.62,167.68
3674627,19.01,184.78
3675139,19.2,193.67
3675651,19.39,206.51
3676163,19.58,243.13
3676675,19.77,281.97
3677187,20.16,306.89
3677699,20.35,299.66
3678211,20.54,283.08
3678723,20.73,273.37
3679235,20.92,262.28
3679747,21.12,241.44
3680259,21.31,221.79
3680771,21.5,212.64
3681283,21.69,201.92
3681795,21.69,191.33
3682307,21.88,187.51
3682819,21.88,186.12
3683331,22.08,190.93
3683843,22.27,193.15
3684355,22.27,198.78
3684867,22.46,207.81
3685379,22.46,222.19
3685891,22.46,233.6
3686403,22.65,244.82
3686915,22.65,252.41
3687427,22.84,256.78
3687939,22.84,261.68
3688451,22.65,249.87
3688963,22.65,246.34
3689475,22.84,257.65
3689987,22.84,258.75
3690499,22.84,257.28
3691011,22.84,259.13
3691523,22.84,269.86
3692035,22.84,271.01
3692547,22.84,264.31
3693059,22.84,266.96
3693571,22.84,267.51
3694083,22.84,273.32
3694595,23.04,275.68
3695107,23.04,268.32
3695619,23.04,268.99
3696131,23.04,273.32
3696643,23.04,281.15
3697155,23.04,211.77
3697667,6.72,24.93
3698179,0.0,11.46
3698691,0.0,9.43
3699203,0.0,9.27
3699715,0.0,10.21
3700227,0.0,10.27
3700739,0.0,11.16
3701251,0.0,9.13
3701763,0.0,9.39
3702275,0.0,9.9
3702787,0.0,10.69
3703299,0.0,9.75
3703811,0.0,9.53
3704323,0.0,13.1
3704835,0.0,11.34
3705347,0.0,10.37
3705859,0.0,9.43
3706371,0.0,10.66
3706883,0.0,10.72
3707395,0.0,11.05
