time_ms,ias_hz,frame_rms
2878979,0.0,2.12
2879491,0.0,1.94
2880003,0.0,2.0
2880515,0.0,1.87
2881027,0.0,1.89
2881539,0.0,1.75
2882051,0.0,1.88
2882563,0.0,1.9
2883075,0.0,1.92
2883587,0.0,1.81
2884099,0.0,1.77
2884611,0.0,440.32
2885123,0.0,35.01
2885635,0.0,0.67
2886147,0.0,0.64
2886659,0.0,0.65
2887171,0.0,0.65
2887683,0.0,0.64
2888195,0.0,0.6
2888707,0.0,283.43
2889219,0.0,222.45
2889731,0.0,10.4
2890243,0.0,11.15
2890755,0.0,9.95
2891267,0.0,10.82
2891779,0.0,9.72
2892291,0.0,9.82
2892803,0.0,10.09
2893315,0.0,11.53
2893827,0.0,10.31
2894339,0.0,11.3
2894851,0.0,11.05
2895363,0.0,12.54
2895875,0.0,12.07
2896387,0.0,11.89
2896899,0.0,11.55
2897411,0.0,11.94
2897923,0.0,10.28
2898435,0.0,11.16
2898947,0.0,11.3
2899459,0.0,9.94
2899971,0.0,9.56
2900483,0.0,9.89
2900995,0.0,10.53
2901507,0.0,10.82
2902019,0.0,12.54
2902531,0.0,12.08
2903043,0.0,10.8
2903555,0.0,11.79
2904067,0.0,23.04
2904579,0.0,28.57
2905091,5.0,30.32
2905603,5.19,30.42
2906115,5.19,30.35
2906627,5.19,30.35
2907139,5.19,31.08
2907651,5.19,29.61
2908163,5.0,31.35
2908675,5.0,30.58
2909187,5.19,31.79
2909699,5.0,29.88
2910211,5.0,30.78
2910723,5.0,30.4
2911235,8.45,68.3
2911747,9.03,96.82
2912259,8.83,103.27
2912771,8.07,103.26
2913283,10.56,103.53
2913795,10.75,103.6
2914307,10.75,100.83
2914819,10.75,100.57
2915331,10.75,101.24
2915843,10.75,101.3
2916355,10.75,102.94
2916867,10.75,101.86
2917379,10.75,107.65
2917891,10.75,116.11
2918403,10.75,106.48
2918915,10.75,137.05
2919427,16.32,100.94
2919939,16.51,99.59
2920451,16.7,109.56
2920963,16.7,105.5
2921475,16.7,103.22
2921987,16.7,113.22
2922499,16.7,100.9
2923011,16.7,115.66
2923523,16.7,110.56
2924035,16.7,101.36
2924547,16.51,99.4
2925059,16.51,99.31
2925571,16.51,106.38
2926083,16.7,108.94
2926595,20.16,251.9
2927107,20.73,265.8
2927619,21.12,240.32
2928131,21.12,238.29
2928643,21.31,235.86
2929155,21.31,222.89
2929667,21.31,217.1
2930179,21.5,213.78
2930691,21.5,216.95
2931203,21.5,215.77
2931715,21.5,213.06
2932227,21.5,213.16
2932739,21.5,214.18
2933251,21.31,216.99
2933763,21.5,208.56
2934275,22.27,212.82
2934787,22.46,234.83
2935299,22.65,258.07
2935811,22.84,271.87
2936323,23.04,280.54
2936835,23.04,278.68
2937347,23.04,274.76
2937859,23.04,280.89
2938371,22.84,268.46
2938883,22.84,256.69
2939395,22.65,256.01
2939907,22.65,253.74
2940419,22.65,255.08
2940931,22.65,260.88
2941443,22.84,271.55
2941955,22.84,261.66
2942467,22.65,256.98
2942979,22.84,276.81
2943491,23.04,291.38
2944003,23.23,291.87
2944515,23.23,297.45
2945027,23.23,297.24
2945539,23.23,297.2
2946051,23.23,298.7
2946563,23.23,300.2
2947075,23.23,303.82
2947587,23.23,300.49
2948099,23.23,297.94
2948611,23.23,291.93
2949123,23.23,90.5
2949635,0.0,11.04
2950147,0.0,9.42
2950659,0.0,10.05
2951171,0.0,11.79
2951683,0.0,11.83
2952195,0.0,11.42
2952707,0.0,11.5
2953219,0.0,9.66
2953731,0.0,12.57
2954243,0.0,10.87
2954755,0.0,10.67
2955267,0.0,10.17
2955779,0.0,10.41
2956291,0.0,10.79
2956803,0.0,10.7
2957315,0.0,10.4
2957827,0.0,12.64
2958339,0.0,12.97
2958851,0.0,13.25
