time_ms,ias_hz,frame_rms
30723,0.0,0.71
31235,0.0,0.72
31747,0.0,0.61
32259,0.0,0.6
32771,0.0,0.59
33283,0.0,0.61
33795,0.0,0.75
34307,0.0,0.7
34819,0.0,0.65
35331,0.0,0.8
35843,0.0,0.78
36355,0.0,0.65
36867,0.0,0.66
37379,0.0,0.62
37891,0.0,0.69
38403,0.0,0.63
38915,0.0,0.72
39427,0.0,219.84
39939,0.0,341.83
40451,0.0,10.62
40963,0.0,10.0
41475,0.0,11.39
41987,0.0,10.95
42499,0.0,10.61
43011,0.0,10.24
43523,0.0,9.83
44035,0.0,29.48
44547,0.0,133.01
45059,21.12,266.55
45571,21.69,206.29
46083,22.08,205.81
46595,22.27,206.26
47107,22.46,216.82
47619,22.46,221.69
48131,22.46,226.48
48643,22.46,232.29
49155,22.46,206.48
49667,6.72,28.8
50179,0.0,11.73
50691,0.0,9.13
51203,0.0,11.04
51715,0.0,10.09
52227,0.0,10.13
52739,0.0,8.71
53251,0.0,10.81
53763,0.0,10.65
54275,0.0,71.77
54787,0.0,173.71
55299,21.5,236.76
55811,22.08,208.23
56323,22.46,229.57
56835,22.46,237.37
57347,22.65,243.5
57859,22.65,244.06
58371,22.65,249.16
58883,22.65,242.11
59395,22.65,150.8
59907,0.0,12.44
60419,0.0,10.2
60931,0.0,11.62
61443,0.0,10.06
61955,0.0,10.95
62467,0.0,9.3
62979,0.0,10.11
63491,0.0,10.28
64003,0.0,13.23
64515,0.0,123.2
65027,0.0,255.7
65539,21.31,213.81
66051,22.27,218.44
66563,22.46,231.78
67075,22.46,234.31
67587,22.46,238.48
68099,22.46,235.26
68611,22.65,237.24
69123,22.65,238.72
69635,22.46,61.61
70147,0.0,10.21
70659,0.0,11.15
71171,0.0,10.47
71683,0.0,8.89
72195,0.0,10.44
72707,0.0,11.58
73219,0.0,11.23
73731,0.0,9.55
74243,0.0,42.99
74755,0.0,146.41
75267,21.31,259.73
75779,22.08,210.63
76291,22.46,233.5
76803,22.65,245.88
77315,22.65,250.81
77827,22.65,252.83
78339,22.65,253.83
78851,22.65,252.8
79363,22.65,200.18
79875,0.0,19.47
80387,0.0,11.82
80899,0.0,9.32
81411,0.0,9.28
81923,0.0,9.47
82435,0.0,11.51
82947,0.0,10.76
83459,0.0,10.25
83971,0.0,10.55
84483,0.0,86.02
84995,0.0,208.01
85507,21.88,224.99
86019,22.27,214.06
86531,22.46,231.42
87043,22.46,234.14
87555,22.65,239.81
88067,22.65,237.97
88579,22.65,243.67
89091,22.65,244.9
89603,22.65,118.03
90115,0.0,9.39
90627,0.0,10.22
91139,0.0,10.38
91651,0.0,9.93
92163,0.0,9.09
92675,0.0,10.11
93187,0.0,11.01
93699,0.0,11.4
94211,0.0,22.18
94723,0.0,132.24
95235,20.92,264.83
95747,21.69,208.15
96259,22.27,215.17
96771,22.46,221.84
97283,22.46,228.97
97795,22.65,234.61
98307,22.65,246.05
98819,22.84,254.38
99331,22.84,232.83
99843,23.04,44.37
100355,0.0,10.12
100867,0.0,11.12
101379,0.0,10.53
101891,0.0,10.75
102403,0.0,9.98
102915,0.0,10.78
103427,0.0,9.48
103939,0.0,8.16
104451,0.0,9.71
104963,0.0,9.49
105475,0.0,12.14
105987,0.0,12.25
106499,0.0,9.34
107011,0.0,10.23
107523,0.0,9.54
108035,0.0,11.71
108547,0.0,10.62
109059,0.0,10.73
109571,0.0,11.31
110083,0.0,11.47
110595,0.0,1.69
