time_ms,ias_hz,frame_rms
472067,0.0,1.79
472579,0.0,1.73
473091,0.0,1.82
473603,0.0,1.76
474115,0.0,1.83
474627,0.0,1.75
475139,0.0,1.92
475651,0.0,1.79
476163,0.0,1.55
476675,0.0,1.71
477187,0.0,418.7
477699,0.0,100.31
478211,0.0,0.74
478723,0.0,0.69
479235,0.0,0.66
479747,0.0,0.67
480259,0.0,0.61
480771,0.0,0.73
481283,0.0,109.78
481795,0.0,401.41
482307,0.0,8.54
482819,0.0,8.77
483331,0.0,9.29
483843,0.0,8.65
484355,0.0,11.03
484867,0.0,9.44
485379,0.0,9.36
485891,0.0,9.66
486403,0.0,95.07
486915,0.0,219.85
487427,22.27,224.96
487939,23.23,276.57
488451,23.61,295.79
488963,23.61,305.75
489475,23.61,310.28
489987,23.61,313.4
490499,23.61,313.02
491011,23.61,307.52
491523,23.42,97.1
492035,0.0,10.37
492547,0.0,8.8
493059,0.0,8.65
493571,0.0,8.02
494083,0.0,9.93
494595,0.0,9.24
495107,0.0,8.91
495619,0.0,8.32
496131,0.0,26.44
496643,0.0,133.12
497155,22.08,219.6
497667,22.84,246.71
498179,23.23,272.73
498691,23.42,281.95
499203,23.42,288.45
499715,23.42,287.99
500227,23.42,289.0
500739,23.61,289.64
501251,23.61,254.57
501763,23.8,32.66
502275,0.0,8.27
502787,0.0,8.81
503299,0.0,7.94
503811,0.0,9.16
504323,0.0,8.62
504835,0.0,8.16
505347,0.0,8.32
505859,0.0,8.93
506371,0.0,65.72
506883,0.0,186.53
507395,22.46,200.41
507907,22.84,254.14
508419,23.23,270.35
508931,23.42,272.18
509443,23.42,276.0
509955,23.42,278.34
510467,23.42,279.52
510979,23.42,278.1
511491,23.42,158.29
512003,0.0,10.64
512515,0.0,10.13
513027,0.0,9.75
513539,0.0,8.8
514051,0.0,8.9
514563,0.0,9.62
515075,0.0,10.56
515587,0.0,9.41
516099,0.0,11.46
516611,0.0,113.0
517123,0.0,226.6
517635,22.65,210.11
518147,23.04,258.94
518659,23.23,267.29
519171,23.42,274.9
519683,23.42,274.42
520195,23.42,273.74
520707,23.42,278.83
521219,23.42,276.19
521731,23.42,74.53
522243,0.0,9.62
522755,0.0,8.87
523267,0.0,9.84
523779,0.0,8.84
524291,0.0,8.51
524803,0.0,8.95
525315,0.0,8.47
525827,0.0,8.55
526339,0.0,36.74
526851,0.0,146.77
527363,22.08,205.64
527875,22.65,233.94
528387,23.04,262.25
528899,23.23,268.57
529411,23.42,271.22
529923,23.42,277.2
530435,23.42,283.67
530947,23.42,282.46
531459,23.42,219.56
531971,6.34,21.88
532483,0.0,11.11
532995,0.0,8.27
533507,0.0,10.84
534019,0.0,10.59
534531,0.0,9.84
535043,0.0,8.97
535555,0.0,7.96
536067,0.0,8.55
536579,0.0,80.45
537091,0.0,207.59
537603,22.46,205.65
538115,23.04,254.8
538627,23.23,268.1
539139,23.42,269.44
539651,23.42,276.48
540163,23.42,274.5
540675,23.42,276.8
541187,23.42,279.27
541699,23.42,150.92
542211,0.0,12.87
542723,0.0,10.2
543235,0.0,8.27
543747,0.0,8.01
544259,0.0,10.9
544771,0.0,8.6
545283,0.0,9.11
545795,0.0,9.19
546307,0.0,8.44
546819,0.0,7.85
547331,0.0,9.74
547843,0.0,9.76
548355,0.0,10.32
548867,0.0,9.06
549379,0.0,9.02
549891,0.0,9.86
550403,0.0,9.62
550915,0.0,10.78
551427,0.0,9.11
551939,0.0,17.71
