time_ms,ias_hz,frame_rms
559107,0.0,1.71
559619,0.0,1.73
560131,0.0,1.91
560643,0.0,1.78
561155,0.0,1.84
561667,0.0,1.69
562179,0.0,1.82
562691,0.0,1.81
563203,0.0,1.56
563715,0.0,73.23
564227,0.0,430.37
564739,0.0,0.64
565251,0.0,0.62
565763,0.0,0.66
566275,0.0,0.67
566787,0.0,0.59
567299,0.0,0.67
567811,0.0,0.73
568323,0.0,0.63
568835,0.0,0.56
569347,0.0,0.73
569859,0.0,367.97
570371,0.0,78.81
570883,0.0,8.08
571395,0.0,8.37
571907,0.0,8.23
572419,0.0,7.77
572931,0.0,8.2
573443,0.0,9.16
573955,0.0,9.21
574467,0.0,45.1
574979,0.0,163.85
575491,22.46,207.97
576003,23.23,263.5
576515,23.42,288.44
577027,23.61,301.68
577539,23.61,304.24
578051,23.61,306.68
578563,23.61,308.57
579075,23.61,309.47
579587,23.61,200.77
580099,0.0,15.75
580611,0.0,8.95
581123,0.0,8.69
581635,0.0,7.49
582147,0.0,9.42
582659,0.0,9.45
583171,0.0,9.69
583683,0.0,9.72
584195,0.0,10.13
584707,0.0,93.11
585219,0.0,217.89
585731,22.84,229.1
586243,23.23,272.99
586755,23.42,283.19
587267,23.42,286.92
587779,23.42,285.63
588291,23.42,286.05
588803,23.42,285.12
589315,23.42,284.4
589827,23.42,110.51
590339,0.0,9.64
590851,0.0,9.47
591363,0.0,8.18
591875,0.0,9.25
592387,0.0,8.89
592899,0.0,8.77
593411,0.0,8.83
593923,0.0,10.07
594435,0.0,20.39
594947,0.0,112.74
595459,22.08,210.52
595971,22.84,249.51
596483,23.23,270.12
596995,23.42,278.38
597507,23.42,282.24
598019,23.42,286.52
598531,23.42,288.54
599043,23.42,290.62
599555,23.42,252.07
600067,7.11,41.19
600579,0.0,9.09
601091,0.0,8.58
601603,0.0,8.19
602115,0.0,9.42
602627,0.0,9.36
603139,0.0,9.1
603651,0.0,8.29
604163,0.0,8.89
604675,0.0,50.59
605187,0.0,169.28
605699,22.46,201.95
606211,22.84,252.73
606723,23.23,269.26
607235,23.42,279.93
607747,23.42,285.3
608259,23.42,280.73
608771,23.42,278.26
609283,23.42,284.73
609795,23.42,189.35
610307,0.0,13.21
610819,0.0,9.42
611331,0.0,8.21
611843,0.0,8.41
612355,0.0,9.1
612867,0.0,9.06
613379,0.0,10.76
613891,0.0,9.75
614403,0.0,11.13
614915,0.0,104.69
615427,0.0,218.11
615939,22.84,237.25
616451,23.23,272.99
616963,23.42,277.06
617475,23.42,275.82
617987,23.42,273.42
618499,23.42,276.61
619011,23.42,273.86
619523,23.42,272.31
620035,23.61,87.39
620547,0.0,10.01
621059,0.0,8.76
621571,0.0,9.57
622083,0.0,9.85
622595,0.0,10.55
623107,0.0,9.3
623619,0.0,9.46
624131,0.0,8.2
624643,0.0,25.06
625155,0.0,130.74
625667,21.88,216.9
626179,22.65,236.37
626691,23.04,262.69
627203,23.23,270.81
627715,23.42,276.78
628227,23.42,279.12
628739,23.42,276.31
629251,23.42,277.35
629763,23.42,231.45
630275,23.8,26.78
630787,0.0,9.03
631299,0.0,8.38
631811,0.0,9.16
632323,0.0,9.8
632835,0.0,9.03
633347,0.0,8.64
633859,0.0,7.98
634371,0.0,8.79
634883,0.0,8.1
635395,0.0,10.68
635907,0.0,12.19
636419,0.0,9.61
636931,0.0,11.79
637443,0.0,10.81
637955,0.0,8.78
638467,0.0,9.61
638979,0.0,9.7
639491,0.0,10.12
640003,0.0,32.04
640515,0.0,43.85
