time_ms,ias_hz,frame_rms
2359811,0.0,2.03
2360323,0.0,1.99
2360835,0.0,2.27
2361347,0.0,1.88
2361859,0.0,2.09
2362371,0.0,1.97
2362883,0.0,1.87
2363395,0.0,2.01
2363907,0.0,1.87
2364419,0.0,1.86
2364931,0.0,108.15
2365443,0.0,414.71
2365955,0.0,0.67
2366467,0.0,0.72
2366979,0.0,0.63
2367491,0.0,0.83
2368003,0.0,0.66
2368515,0.0,0.8
2369027,0.0,0.68
2369539,0.0,382.68
2370051,0.0,102.64
2370563,0.0,10.88
2371075,0.0,9.78
2371587,0.0,9.52
2372099,0.0,13.94
2372611,0.0,10.6
2373123,0.0,11.08
2373635,0.0,10.02
2374147,0.0,11.44
2374659,0.0,11.39
2375171,0.0,10.47
2375683,0.0,9.62
2376195,0.0,10.0
2376707,0.0,9.64
2377219,0.0,9.87
2377731,0.0,9.33
2378243,0.0,13.29
2378755,0.0,10.87
2379267,0.0,9.4
2379779,0.0,9.87
2380291,0.0,11.51
2380803,0.0,9.47
2381315,0.0,11.87
2381827,0.0,10.14
2382339,0.0,9.91
2382851,0.0,12.33
2383363,0.0,11.59
2383875,0.0,10.54
2384387,0.0,17.39
2384899,0.0,25.64
2385411,0.0,28.17
2385923,5.0,30.06
2386435,5.0,30.62
2386947,5.19,30.67
2387459,5.19,31.26
2387971,5.19,29.55
2388483,5.19,30.03
2388995,5.19,30.61
2389507,5.0,30.72
2390019,5.0,30.49
2390531,5.19,29.89
2391043,5.0,30.7
2391555,5.0,30.21
2392067,5.19,80.0
2392579,10.56,109.2
2393091,10.75,113.79
2393603,10.75,115.83
2394115,10.75,118.5
2394627,10.94,117.98
2395139,10.94,118.74
2395651,10.94,119.34
2396163,10.94,118.54
2396675,10.94,120.04
2397187,10.94,119.94
2397699,10.94,121.79
2398211,10.94,122.0
2398723,10.75,119.31
2399235,10.75,118.05
2399747,10.75,135.24
2400259,16.7,109.69
2400771,16.89,125.3
2401283,17.09,126.7
2401795,17.09,124.51
2402307,17.09,129.05
2402819,17.09,124.06
2403331,17.09,126.84
2403843,17.28,127.47
2404355,17.28,123.03
2404867,17.09,126.16
2405379,17.09,125.69
2405891,16.89,124.69
2406403,16.89,130.46
2406915,16.89,138.8
2407427,20.92,288.87
2407939,21.31,242.96
2408451,21.5,219.25
2408963,21.69,205.65
2409475,21.69,210.51
2409987,21.69,208.98
2410499,21.69,213.07
2411011,21.69,210.9
2411523,21.69,208.53
2412035,21.69,208.98
2412547,21.69,209.47
2413059,21.69,206.87
2413571,21.69,203.39
2414083,21.69,203.95
2414595,22.08,208.25
2415107,22.46,252.23
2415619,22.65,269.11
2416131,22.84,278.32
2416643,22.84,279.47
2417155,22.84,279.87
2417667,22.84,282.47
2418179,23.04,285.45
2418691,23.04,286.46
2419203,23.04,275.64
2419715,23.04,283.01
2420227,23.04,287.82
2420739,23.04,293.52
2421251,23.04,294.62
2421763,23.23,297.54
2422275,23.23,296.25
2422787,23.23,297.49
2423299,23.23,299.51
2423811,23.23,299.23
2424323,23.23,304.05
2424835,23.23,302.99
2425347,23.23,303.64
2425859,23.23,302.99
2426371,23.23,302.96
2426883,23.23,304.93
2427395,23.23,305.93
2427907,23.23,304.18
2428419,23.23,304.85
2428931,23.23,304.05
2429443,23.23,279.41
2429955,23.61,55.35
2430467,0.0,10.78
2430979,0.0,10.52
2431491,0.0,11.19
2432003,0.0,10.47
2432515,0.0,10.62
2433027,0.0,10.67
2433539,0.0,10.23
2434051,0.0,12.46
2434563,0.0,9.22
2435075,0.0,9.98
2435587,0.0,11.22
2436099,0.0,12.79
2436611,0.0,10.13
2437123,0.0,10.36
2437635,0.0,12.98
2438147,0.0,11.46
2438659,0.0,10.19
2439171,0.0,9.84
2439683,0.0,13.76
2440195,0.0,27.65
2440707,0.0,2.0
2441219,0.0,2.01
