time_ms,ias_hz,frame_rms
2789891,0.0,2.1
2790403,0.0,1.82
2790915,0.0,1.9
2791427,0.0,2.14
2791939,0.0,2.03
2792451,0.0,1.89
2792963,0.0,2.02
2793475,0.0,2.15
2793987,0.0,2.1
2794499,0.0,175.76
2795011,0.0,370.0
2795523,0.0,0.59
2796035,0.0,0.68
2796547,0.0,0.65
2797059,0.0,0.67
2797571,0.0,0.85
2798083,0.0,0.6
2798595,0.0,0.65
2799107,0.0,354.56
2799619,0.0,144.42
2800131,0.0,12.64
2800643,0.0,11.66
2801155,0.0,10.31
2801667,0.0,11.13
2802179,0.0,10.95
2802691,0.0,11.72
2803203,0.0,10.75
2803715,0.0,11.52
2804227,0.0,10.35
2804739,0.0,10.63
2805251,0.0,10.44
2805763,0.0,10.36
2806275,0.0,12.73
2806787,0.0,11.09
2807299,0.0,12.63
2807811,0.0,12.77
2808323,0.0,10.94
2808835,0.0,13.01
2809347,0.0,17.3
2809859,0.0,11.73
2810371,0.0,13.82
2810883,0.0,13.04
2811395,0.0,9.85
2811907,0.0,11.95
2812419,0.0,11.86
2812931,0.0,11.73
2813443,0.0,11.52
2813955,0.0,12.72
2814467,0.0,28.51
2814979,0.0,34.11
2815491,5.0,34.39
2816003,5.19,33.71
2816515,5.19,34.93
2817027,5.19,33.75
2817539,5.19,34.9
2818051,5.19,34.53
2818563,5.19,33.59
2819075,5.19,34.54
2819587,5.19,34.91
2820099,5.19,34.1
2820611,5.0,33.44
2821123,5.0,33.52
2821635,8.83,73.82
2822147,9.6,117.5
2822659,10.37,117.9
2823171,10.75,126.06
2823683,10.75,128.91
2824195,10.94,129.52
2824707,10.94,128.84
2825219,10.75,125.32
2825731,10.75,126.63
2826243,10.75,129.18
2826755,10.75,123.76
2827267,10.56,113.88
2827779,10.75,113.28
2828291,10.75,111.42
2828803,10.56,113.67
2829315,14.59,149.02
2829827,15.17,120.71
2830339,16.32,110.28
2830851,16.51,109.62
2831363,16.51,110.83
2831875,16.51,107.86
2832387,16.51,107.64
2832899,16.51,109.67
2833411,16.51,114.09
2833923,16.7,121.31
2834435,16.7,121.86
2834947,16.7,121.84
2835459,16.7,124.71
2835971,16.7,122.42
2836483,16.7,127.47
2836995,20.54,273.18
2837507,20.73,296.09
2838019,20.92,280.41
2838531,21.12,273.76
2839043,21.31,261.03
2839555,21.31,245.17
2840067,21.31,249.38
2840579,21.31,261.31
2841091,21.31,258.92
2841603,21.31,247.98
2842115,21.31,251.71
2842627,21.31,249.26
2843139,21.31,258.84
2843651,21.31,260.11
2844163,21.5,237.81
2844675,22.08,232.79
2845187,22.46,261.46
2845699,22.46,267.14
2846211,22.46,263.83
2846723,22.46,262.16
2847235,22.46,268.79
2847747,22.65,272.71
2848259,22.65,274.62
2848771,22.65,277.29
2849283,22.65,275.01
2849795,22.65,277.86
2850307,22.65,283.83
2850819,22.65,286.82
2851331,22.65,293.91
2851843,22.65,291.21
2852355,22.65,288.23
2852867,22.65,294.97
2853379,22.65,290.98
2853891,22.65,295.09
2854403,22.84,299.27
2854915,22.84,293.93
2855427,22.84,305.17
2855939,22.84,292.59
2856451,22.84,290.27
2856963,22.65,281.51
2857475,22.65,284.57
2857987,22.65,285.88
2858499,22.65,287.51
2859011,22.65,290.23
2859523,23.04,99.23
2860035,0.0,13.61
2860547,0.0,11.34
2861059,0.0,11.51
2861571,0.0,11.97
2862083,0.0,11.08
2862595,0.0,10.3
2863107,0.0,11.55
2863619,0.0,10.05
2864131,0.0,10.67
2864643,0.0,11.14
2865155,0.0,11.11
2865667,0.0,10.97
2866179,0.0,11.38
2866691,0.0,10.77
2867203,0.0,11.95
2867715,0.0,12.16
2868227,0.0,12.2
2868739,0.0,12.15
2869251,0.0,15.29
2869763,0.0,22.91
2870275,0.0,1.97
2870787,0.0,1.94
2871299,0.0,1.94
2871811,0.0,2.1
