Time (s),Channel 1 (V)
0.1069999999999993,0.00497210546963441
0.1075000000000017,0.005746101740277311
0.107999999999997,0.004154430351858955
0.1084999999999994,0.0016725698897837496
0.1090000000000018,0.0019478424187445215
0.109499999999997,0.0036450294882643237
0.1099999999999994,0.004982220337664084
0.1105000000000018,0.005585268785906334
0.1109999999999971,0.0030730327304936277
0.1114999999999995,0.0012296808143921975
0.1120000000000019,0.001379479527786994
0.1124999999999972,0.0022327294775523875
0.1129999999999995,0.0035628878602912404
0.1135000000000019,0.0025494596730452138
0.1139999999999972,0.002559757724706197
0.1144999999999996,0.005218818487379112
0.115000000000002,0.005318535591841321
0.1154999999999973,0.0028737581220266294
0.1159999999999997,0.0028319587316060066
0.116500000000002,0.00498292677189039
0.1169999999999973,0.006927602878528899
0.1174999999999997,0.008553168509089909
0.1180000000000021,0.00591271416199167
0.1184999999999974,0.0011103356726180527
0.1189999999999998,0.0006414223654457393
0.1195000000000022,0.0030260976134876567
0.1199999999999974,0.004745790392362685
0.1204999999999998,0.004881284527319508
0.1210000000000022,0.0018327482872968971
0.1214999999999975,-0.0016337641991188098
0.1219999999999999,-0.0007875659515811836
0.1225000000000023,0.0015572568159007937
0.1229999999999976,0.0012786266143611888
0.1234999999999999,0.0004675273206887238
0.1240000000000023,0.0022710784805977284
0.1244999999999976,0.0031407658504300985
0.125,0.0009939603857290966
0.1255000000000024,0.0005123070201455541
0.1259999999999977,0.0012962613444863367
0.1265000000000001,0.002366229186093936
0.1270000000000024,0.004935544165680484
0.1274999999999977,0.003862263933055395
0.1280000000000001,0.00140631930040486
0.1285000000000025,1.2053865615328251e-05
0.1289999999999978,-0.0005068192732740487
0.1295000000000002,0.0016524833994527894
0.1300000000000026,0.003325495932932769
0.1304999999999978,0.003757235263654158
0.1310000000000002,0.0011465553703655972
0.1315000000000026,-0.001043411360719668
0.1319999999999979,0.00046586834234859373
0.1325000000000003,-0.0007044167630388022
0.1330000000000027,-0.0026323937163884497
0.133499999999998,-0.0008502627070022844
0.1340000000000003,4.239717092235549e-05
0.1345000000000027,0.0016632200006088498
0.134999999999998,0.003087987265953835
0.1355000000000004,0.001680032692081566
0.1360000000000028,0.0026803856779578925
0.1364999999999981,0.0048383354390040935
0.1370000000000005,0.004733083213375982
0.1375000000000028,0.004111798140654262
0.1379999999999981,0.002295288869525357
0.1385000000000005,0.0004640563812565134
0.1390000000000029,0.0014271147334410069
0.1394999999999982,0.0009502213119131664
0.1400000000000006,0.002605171231944175
0.140500000000003,0.004973399670499643
0.1409999999999982,0.0015214552205401295
0.1415000000000006,0.0009270898184506639
0.142000000000003,0.00043936052802174094
0.1424999999999983,-0.0015917122187212793
0.1430000000000007,0.00026188014430582156
0.1435000000000031,0.0019120900974576357
0.1439999999999984,0.002105372007629578
0.1445000000000007,0.0023388232359792434
0.1450000000000031,0.002408608846235319
0.1454999999999984,0.002509185710531669
0.1460000000000008,0.0023261524451167605
0.1465000000000032,0.00365837000654093
0.1469999999999985,0.005621682816092696
0.1475000000000009,0.00507172106680066
0.1480000000000032,0.0036182307673165094
0.1484999999999985,0.0014841714357511084
0.1490000000000009,0.001117802421046325
0.1495000000000033,0.004639895313619827
0.1499999999999986,0.005810344467428516
0.150500000000001,0.004599037031348599
0.1510000000000034,0.003007659758824203
0.1514999999999986,0.001203087230325806
0.152000000000001,0.0009233070869955627
0.1525000000000034,0.0002454545783281018
0.1529999999999987,0.0004201402100236651
0.1535000000000011,0.0016108017535165602
0.1540000000000035,0.0008523345686533611
0.1544999999999987,0.0012771893986142883
0.1550000000000011,0.0032225740121284347
0.1555000000000035,0.003434646121825846
0.1559999999999988,0.0031117831658171438
0.1565000000000012,0.003353675553553425
0.1569999999999965,0.004450249487934935
0.1574999999999989,0.005114236528933207
0.1580000000000013,0.004045807145926475
0.1584999999999965,0.0005256362361919773
0.1589999999999989,-0.0014262264186936137
0.1595000000000013,0.001255036974958657
0.1599999999999966,0.0037189583068447277
0.160499999999999,0.005023346965604455
0.1610000000000014,0.002347434489742498
0.1614999999999966,-0.0014609995363914555
0.161999999999999,0.0008163602267127898
0.1625000000000014,0.002449679208568467
0.1629999999999967,0.001292144086927073
0.1634999999999991,0.0019589674401440838
0.1640000000000015,0.0026298010983922316
0.1644999999999968,0.0021018044326848013
0.1649999999999991,0.002483257752701684
0.1655000000000015,0.0021427486238508016
0.1659999999999968,0.00075461525943146
0.1664999999999992,0.002679157990812631
0.1670000000000016,0.0057920967612088
0.1674999999999969,0.004937268996516855
0.1679999999999993,0.001341680564879081
0.1685000000000016,-0.0006421401529212215
0.1689999999999969,-0.0009870315996309642
0.1694999999999993,-0.001034956929127692
0.1700000000000017,0.0014727385885472926
0.170499999999997,0.00418272784287918
0.1709999999999994,0.0028050821330539728
0.1715000000000018,0.0017306346447738005
0.171999999999997,0.0009211580615907056
0.1724999999999994,-0.000857997784349508
0.1730000000000018,-0.0011859960521152326
0.1734999999999971,-0.0011857428263880492
0.1739999999999995,0.0014277359653276367
0.1745000000000019,0.003090262261282204
0.1749999999999972,0.000938408108667827
0.1754999999999995,0.00018389731626661287
0.1760000000000019,-0.00026289074065092866
0.1764999999999972,0.00039152539518462265
0.1769999999999996,0.0039589420212489705
0.177500000000002,0.003518091024394906
0.1779999999999973,0.0004898840095816139
0.1784999999999997,-0.0001986763863917205
0.179000000000002,-0.0005684628996066885
0.1794999999999973,0.0011824452256656338
0.1799999999999997,0.0028579638895865297
0.1805000000000021,0.0017401760157732403
0.1809999999999974,0.00020314368741865152
0.1814999999999998,-8.171017520865612e-08
0.1820000000000022,-0.0004257356720515214
0.1824999999999974,-0.001084822757222308
0.1829999999999998,-0.0007324101037348565
0.1835000000000022,0.0010498734006479224
0.1839999999999975,0.0034775536204877224
0.1844999999999999,0.0028985235149794324
0.1850000000000023,0.0014571286058150047
0.1854999999999976,0.0016779323796178133
0.1859999999999999,0.0013477707727176543
0.1865000000000023,0.0013873048686788105
0.1869999999999976,0.0036938341191221614
0.1875,0.00526765856591903
0.1880000000000024,0.0020889816750458198
0.1884999999999977,-0.000764099561326873
0.1890000000000001,-0.00028967089024511294
0.1895000000000024,0.0022544613746724815
0.1899999999999977,0.005788606522176912
0.1905000000000001,0.005613212618532154
0.1910000000000025,0.0018733802442620225
0.1914999999999978,0.0013044608077289713
0.1920000000000002,0.001997068608449329
0.1925000000000026,0.0008969266649060375
0.1929999999999978,-7.387339168889938e-05
0.1935000000000002,0.0006025225851217041
0.1940000000000026,0.0032448666829870275
0.1944999999999979,0.003901991617526304
0.1950000000000003,0.0019063822995233392
0.1955000000000027,0.0007427818573321246
0.195999999999998,0.0008977507474110435
0.1965000000000003,0.0021920184461272497
0.1970000000000027,0.005591095818935758
0.197499999999998,0.0054591993709175845
0.1980000000000004,0.001246646737024316
0.1985000000000028,0.00020399838558713012
0.1989999999999981,0.0009105545912095848
0.1995000000000005,0.0028071560672042555
0.2000000000000028,0.004342510749637834
0.2004999999999981,0.004436446745625734
0.2010000000000005,0.003466440361422391
0.2015000000000029,0.0012085945674211352
0.2019999999999982,0.0013263707408263867
0.2025000000000006,0.0018282424833895618
0.203000000000003,0.0020780448265959417
0.2034999999999982,0.002555572181212606
0.2040000000000006,0.002116885141491379
0.204500000000003,0.002486059991333856
0.2049999999999983,0.00202053469235511
0.2055000000000007,0.0015093467184112126
0.2060000000000031,0.002029430244164616
0.2064999999999984,0.003041672585260745
0.2070000000000007,0.005479646777236198
0.2075000000000031,0.0059883526485660235
0.2079999999999984,0.0017536387338832032
0.2085000000000008,-0.0025958354695885403
0.2090000000000032,-0.0016845092698621238
0.2094999999999985,0.00147721035303544
0.2100000000000009,0.0031061806241711497
0.2105000000000032,0.004709224900992934
0.2109999999999985,0.002334939088759254
0.2115000000000009,-0.0010672649834039128
0.2120000000000033,0.0016996856182169397
0.2124999999999986,0.002794277036450338
0.213000000000001,-0.0007258207093838403
0.2135000000000034,-1.2662665275292807e-05
0.2139999999999986,0.002672080127913615
0.214500000000001,0.0021670377410106622
0.2150000000000034,0.0018413681652062512
0.2154999999999987,0.00048526416554211073
0.2160000000000011,0.0007374723566621879
0.2165000000000035,0.0034770747843538854
0.2169999999999987,0.0036338136328189995
0.2175000000000011,0.003387488774496224
0.2180000000000035,0.0026430334746874065
0.2184999999999988,-0.00012537761282717123
0.2190000000000012,-0.0005615686156472139
0.2194999999999965,0.002165267356076881
0.2199999999999989,0.0029778167819148344
0.2205000000000013,0.004264272577982045
0.2209999999999965,0.003059715559362974
0.2214999999999989,-0.00022670371972775924
0.2220000000000013,-0.00044914294819009125
0.2224999999999966,0.00014181630913077606
0.222999999999999,-6.203113940859836e-06
0.2235000000000014,-0.00032593270555092787
0.2239999999999966,0.001658813533241959
0.224499999999999,0.0031983410057270724
0.2250000000000014,0.0036868276721274346
0.2254999999999967,0.002749408293892401
0.2259999999999991,0.001203084335902336
0.2265000000000015,0.003753378158705935
0.2269999999999968,0.005689676351144381
0.2274999999999991,0.004061086834978027
0.2280000000000015,0.0022760375152666113
0.2284999999999968,0.001755804402077957
0.2289999999999992,0.0012961810123350752
0.2295000000000016,0.0024559265745493627
0.2299999999999969,0.0046772498220854115
0.2304999999999993,0.004253287093786094
0.2310000000000016,0.00139811770580744
0.2314999999999969,-4.856848397381937e-06
0.2319999999999993,0.0004784841601131993
0.2325000000000017,0.0007312984234886858
0.232999999999997,-4.910444697944492e-05
0.2334999999999994,0.0005602528906129862
0.2340000000000018,0.0020966460295703073
0.234499999999997,0.002481081472052708
0.2349999999999994,0.0026370457765526965
0.2355000000000018,0.0019876010927364703
0.2359999999999971,0.0021985575921318855
0.2364999999999995,0.0038268478379789046
0.2370000000000019,0.004354888435488045
0.2374999999999972,0.0039631262696032555
0.2379999999999995,0.0007729678322824159
0.2385000000000019,-0.0025243787125710164
0.2389999999999972,-0.0007903313669898954
0.2394999999999996,0.0017175327547542716
0.240000000000002,0.0042776261416808264
0.2404999999999973,0.005362039814163723
0.2409999999999997,0.001314291360875401
0.241500000000002,9.386853393850921e-05
0.2419999999999973,0.0016793266712612754
0.2424999999999997,0.0004945388282512098
0.2430000000000021,0.0005438449254698539
0.2434999999999974,0.0019369026175916882
0.2439999999999998,0.0028185399229234327
0.2445000000000022,0.0032709227706144567
0.2449999999999974,0.002285346788037847
0.2454999999999998,0.000818968381071643
0.2460000000000022,0.0021154651868010646
0.2464999999999975,0.003068946053602873
0.2469999999999999,0.00430923634460979
0.2475000000000023,0.005248662915272179
0.2479999999999976,0.0021204742848040877
0.2484999999999999,-0.00014784607234948627
0.2490000000000023,-0.0003491346669027986
0.2494999999999976,0.0014365317521721705
0.25,0.0028868799866821437
0.2505000000000024,0.002571685668982104
0.2509999999999977,-0.00028179598536042183
0.2515000000000001,-0.0022407185207705144
0.2520000000000024,-0.00037326824839284834
0.2524999999999977,-0.0015326605523964933
0.2530000000000001,-0.002313622979354527
0.2535000000000025,-0.00034350092025558804
0.2539999999999978,-7.282108628913786e-05
0.2545000000000002,0.0018235542569028083
0.2550000000000026,0.0025700398226427474
0.2554999999999978,0.0005076312071995358
0.2560000000000002,0.001536063470577866
0.2565000000000026,0.00345322512713395
0.2569999999999979,0.004883951191985054
0.2575000000000003,0.0039225498619845315
0.2580000000000027,-0.0004879007915319734
0.258499999999998,-0.001243805919226177
0.2590000000000003,-0.0011690724991708099
0.2595000000000027,-0.00196748444791602
0.259999999999998,0.0017786089746920754
0.2605000000000004,0.0037060178167356225
0.2610000000000028,0.00010317601385203839
0.2614999999999981,-0.0011051939821565035
0.2620000000000005,0.0001236204722878505
0.2625000000000028,0.00028299583079006253
0.2629999999999981,-0.0011663864270980925
0.2635000000000005,-0.0016773266341833036
0.2640000000000029,-0.0004450602496626787
0.2644999999999982,0.0010078237917208357
0.2650000000000006,0.00041650336740932874
0.265500000000003,-0.0012969096805589802
0.2659999999999982,0.0011528871252923607
0.2665000000000006,0.00330724512058983
0.267000000000003,0.004311898438006583
0.2674999999999983,0.005408181609170382
0.2680000000000007,0.0018117862946354156
0.2685000000000031,-0.000396692770126428
0.2689999999999984,0.001533375708941003
0.2695000000000007,0.0030087277196319223
0.2700000000000031,0.004422244727956676
0.2704999999999984,0.00453787358171538
0.2710000000000008,0.0007606288448531585
0.2715000000000032,0.00044964077022092503
0.2719999999999985,0.0032451956746649287
0.2725000000000009,0.0030509802102585254
0.2730000000000032,0.002426386446100037
0.2734999999999985,0.002510363595322786
0.2740000000000009,0.0019604998778076305
0.2745000000000033,0.0030496204939074573
0.2749999999999986,0.0035078440465467773
0.275500000000001,0.0025476326977990115
0.2760000000000034,0.0029304026822266818
0.2764999999999986,0.004266838133814129
0.277000000000001,0.00696742829546779
0.2775000000000034,0.006492493728912905
0.2779999999999987,0.0020223549367625318
0.2785000000000011,-0.0004675482542518839
0.2790000000000035,-0.00031874756060087527
0.2794999999999987,0.0025060318511606738
0.2800000000000011,0.0043296476933238235
0.2805000000000035,0.004107905353155498
0.2809999999999988,0.0033303403497992085
0.2815000000000012,0.000918941315547909
0.2819999999999965,0.0005237191296339865
0.2824999999999989,0.001516922037954826
0.2830000000000013,0.0008040879105091421
0.2834999999999965,0.0007043205370107674
0.2839999999999989,0.002133461311080467
0.2845000000000013,0.002588770800795092
0.2849999999999966,0.002547422766605554
0.285499999999999,0.0011753185402366266
0.2860000000000014,0.001357367479120849
0.2864999999999966,0.005737954967284223
0.286999999999999,0.007101859464881693
0.2875000000000014,0.005634871509807797
0.2879999999999967,0.004496331538352121
0.2884999999999991,0.0015219516026648515
0.2890000000000015,-0.000849674147477104
0.2894999999999968,0.002877646189030213
0.2899999999999991,0.006000477534718569
0.2905000000000015,0.004591269501139179
0.2909999999999968,0.003906910733328157
0.2914999999999992,0.0043145475424586285
0.2920000000000016,0.0037189585330196315
0.2924999999999969,0.002793422411568926
0.2929999999999993,0.002007128126254351
0.2935000000000016,0.002568824576900952
0.2939999999999969,0.004229771581548003
0.2944999999999993,0.004320974936245687
0.2950000000000017,0.004101806462117085
0.295499999999997,0.0046072302215829156
0.2959999999999994,0.005147521788916493
0.2965000000000018,0.00622394419654303
0.296999999999997,0.00841784075456437
0.2974999999999994,0.008350632915259027
0.2980000000000018,0.0054986003440838345
0.2984999999999971,0.0036244468032829687
0.2989999999999995,0.003368330322144693
0.2995000000000019,0.005896089491353148
0.2999999999999972,0.007562313957421302
0.3004999999999995,0.005626552094107173
0.3010000000000019,0.0024456858873001973
0.3014999999999972,0.0005949787772196847
0.3019999999999996,0.0009703862379892181
0.302500000000002,0.0015893440094762944
0.3029999999999973,0.002161964674548291
0.3034999999999997,0.002403576785105371
0.304000000000002,0.002909623211843839
0.3044999999999973,0.003975745833463714
0.3049999999999997,0.006064829665098661
0.3055000000000021,0.006956274008961737
0.3059999999999974,0.004134047104375105
0.3064999999999998,0.004524935458878873
0.3070000000000022,0.009821101414662652
0.3074999999999974,0.009122485818433591
0.3079999999999998,0.003742871589821691
0.3085000000000022,0.001990600917450243
0.3089999999999975,0.0018730450441907262
0.3094999999999999,0.002377936936722607
0.3100000000000023,0.004340213679230218
0.3104999999999976,0.004012786930123856
0.3109999999999999,0.0028338761664178785
0.3115000000000023,0.0030240674267124246
0.3119999999999976,0.0012803409774153277
0.3125,-0.00013912740900941955
0.3130000000000024,0.00018332292062618252
0.3134999999999977,0.0019604152144312667
0.3140000000000001,0.002087368141174375
0.3145000000000024,0.0019707173859711243
0.3149999999999977,0.0037319807221552065
0.3155000000000001,0.0025263136563442945
0.3160000000000025,0.0020882881421865887
0.3164999999999978,0.004666046785493381
0.3170000000000002,0.006895439144172817
0.3175000000000026,0.006220276459532524
0.3179999999999978,0.002412848864015768
0.3185000000000002,0.001437033035526754
0.3190000000000026,0.0027705161090432447
0.3194999999999979,0.003178763689230507
0.3200000000000003,0.0037455662133662674
0.3205000000000027,0.0033218852575908823
0.320999999999998,0.0018987531206283376
0.3215000000000003,0.0020133730449686743
0.3220000000000027,0.0017374074609311607
0.322499999999998,0.001385429093265285
0.3230000000000004,0.0002888881945300701
0.3235000000000028,-0.0006320070164901826
0.3239999999999981,0.002033155084265449
0.3245000000000005,0.0035113882779195696
0.3250000000000028,0.0016820810587938192
0.3254999999999981,0.0016711565924234927
0.3260000000000005,0.0032300710881990225
0.3265000000000029,0.003761974058239282
0.3269999999999982,0.006133709110294743
0.3275000000000006,0.006353827453379512
0.328000000000003,0.002545434852021163
0.3284999999999982,0.0008018584792137495
0.3290000000000006,0.0029445810017606528
0.329500000000003,0.005433938668803503
0.3299999999999983,0.006174117511941813
0.3305000000000007,0.006037295692662439
0.3310000000000031,0.00428618471979497
0.3314999999999984,0.0020653982546380983
0.3320000000000007,0.003272069730749342
0.3325000000000031,0.0045901119230091145
0.3329999999999984,0.001660855010827926
0.3335000000000008,0.0008056775102047487
0.3340000000000032,0.002425562119398333
0.3344999999999985,0.003307145146862595
0.3350000000000009,0.0038258272734645153
0.3355000000000032,0.0033869264694449557
0.3359999999999985,0.0047748150592884855
0.3365000000000009,0.006842405789559222
0.3370000000000033,0.007304915794343703
0.3374999999999986,0.008266843989662435
0.338000000000001,0.006517496206628611
0.3385000000000034,0.0032448775492086852
0.3389999999999986,0.002004452116231002
0.339500000000001,0.003269462733652464
0.3400000000000034,0.006053659761018948
0.3404999999999987,0.006567247151257387
0.3410000000000011,0.004717391268233498
0.3415000000000035,0.0021514553105199392
0.3419999999999987,0.0016817635849356236
0.3425000000000011,0.002807704243251584
0.3430000000000035,0.002793236723403675
0.3434999999999988,0.0027227902724299043
0.3440000000000012,0.0032635836348339315
0.3444999999999965,0.0034381288187736105
0.3449999999999989,0.0037999021296642272
0.3455000000000013,0.002981077629253781
0.3459999999999965,0.000963204465241909
0.3464999999999989,0.0024494489294813655
0.3470000000000013,0.0058913530212407125
0.3474999999999966,0.005168503678468249
0.347999999999999,0.003061283771272626
0.3485000000000014,0.0010946104317150673
0.3489999999999966,-0.0005695467336827066
0.349499999999999,0.0011291268027095517
0.3500000000000014,0.004303151421171667
0.3504999999999967,0.005552544351339796
0.3509999999999991,0.00287188444887356
0.3515000000000015,-0.0004154681681857219
0.3519999999999968,-0.0009605994834333395
0.3524999999999991,4.393528257711796e-06
0.3530000000000015,-0.00023351872015871925
0.3534999999999968,-0.00021235802433908804
0.3539999999999992,0.0003309645830634962
0.3545000000000016,0.0013456599575128725
0.3549999999999969,0.001465301983187197
0.3554999999999993,0.0007834745623052212
0.3560000000000016,0.002775263445414468
0.3564999999999969,0.004126098025115293
0.3569999999999993,0.004846662344531562
0.3575000000000017,0.005396006380670735
0.357999999999997,0.002568831605261654
0.3584999999999994,0.0017055412215654794
0.3590000000000018,0.002798194507005222
0.359499999999997,0.003383290882393155
0.3599999999999994,0.006987064028407025
0.3605000000000018,0.006500601911126891
0.3609999999999971,0.001968121106190314
0.3614999999999995,0.0020377322766947452
0.3620000000000019,0.0012142694705799943
0.3624999999999972,0.002185020931308784
0.3629999999999995,0.004539897121943282
0.3635000000000019,0.002134919655846249
0.3639999999999972,0.0007291959108491719
0.3644999999999996,0.0020016314623493674
0.365000000000002,0.002693478845854897
0.3654999999999973,0.0016313417801868762
0.3659999999999997,0.00017924648247670077
0.366500000000002,0.002231194079339785
0.3669999999999973,0.004862281411891625
0.3674999999999997,0.003494001880830823
0.3680000000000021,0.0011289513195020147
0.3684999999999974,-0.0011024069460193304
0.3689999999999998,-0.0013210534366434722
0.3695000000000022,0.0024226341328168624
0.3699999999999974,0.0046697828290357775
0.3704999999999998,0.0029252190813608137
0.3710000000000022,0.0006689634405447087
0.3714999999999975,9.424041032765691e-05
0.3719999999999999,0.0015884982511005714
0.3725000000000023,0.0021918382065316683
0.3729999999999976,0.0014627631395956653
0.3734999999999999,0.002105863154757171
0.3740000000000023,0.002211197146369405
0.3744999999999976,0.002206195000078858
0.375,0.0033932276215746225
